Month,Day,Country,Page title,Page path and screen class,Total Sessions,Total Views per session,Total Average session duration,Total Bounce rate,Desktop Average session duration,Desktop Bounce rate,Mobile Average session duration,Mobile Bounce rate,Is_RD
7,9,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,329,1.066869301,136.363632,0.285714286,163.75136,0.271255061,54.53146919,0.320987654,True
10,2,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,352,1.011363636,94.15527294,0.392045455,81.16706799,0.411764706,138.3151698,0.325,True
1,8,United States,Single Family Housing Repair Loans & Grants in California | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-9,324,2.067901235,153.3790938,0.209876543,178.391454,0.186046512,137.754386,0.229166667,True
12,21,United States,State Offices | Rural Development,/about-rd/offices/state-offices,297,1.195286195,47.07040329,0.053872054,75.18802533,0.056603774,30.68197469,0.053763441,True
3,14,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,363,1.1184573,195.6578574,0.338842975,215.5343149,0.330855019,144.5265626,0.344444444,True
7,11,United States,Business Programs | Rural Development,/programs-services/business-programs,315,1.142857143,106.9071935,0.13015873,97.92323075,0.129032258,123.0198252,0.133333333,True
11,25,United States,Business Programs | Rural Development,/programs-services/business-programs,323,1.198142415,105.3326313,0.111455108,89.42478528,0.104477612,131.5414597,0.12295082,True
4,30,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,337,1.011869436,140.8130374,0.228486647,156.1275879,0.220930233,91.54725968,0.25,True
11,17,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,327,1.122324159,128.9874678,0.195718654,152.4336208,0.202531646,66.50696542,0.175824176,True
2,17,United States,Multifamily Housing Programs | Rural Development,/programs-services/all-programs/multi-family-housing-programs,312,1.102564103,143.5231785,0.217948718,162.9347454,0.206349206,131.4018185,0.232044199,True
3,22,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,302,1.178807947,106.0927593,0.119205298,119.6795559,0.079545455,101.6730909,0.139423077,True
4,27,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,315,1.133333333,93.71981643,0.196825397,77.39405028,0.179245283,103.465542,0.205882353,True
7,8,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,360,1.058333333,147.281947,0.302777778,119.7061636,0.307116105,224.0420772,0.276595745,True
3,18,United States,Services | Rural Development,/programs-services/services,290,1.134482759,48.42570511,0.04137931,64.13848512,0.048780488,41.90400214,0.033980583,True
3,10,United States,Single Family Housing Repair Loans & Grants in California | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-9,319,1.818181818,160.7712533,0.194357367,132.4197177,0.158878505,164.5015903,0.211538462,True
11,8,United States,State Offices | Rural Development,/about-rd/offices/state-offices,308,1.159090909,57.65391437,0.097402597,57.39872395,0.12244898,58.65598557,0.087804878,True
5,25,United States,All Programs | Rural Development,/programs-services/all-programs,292,1.376712329,49.58056161,0.078767123,80.55763331,0.138888889,39.8442868,0.060465116,True
3,5,United States,Business & Industry Loan Guarantees | Rural Development,/programs-services/business-programs/business-industry-loan-guarantees,329,1.155015198,170.7855883,0.20668693,139.9968083,0.204878049,219.9452972,0.225806452,True
5,30,United States,Business Programs | Rural Development,/programs-services/business-programs,319,1.156739812,137.0984684,0.153605016,126.5677956,0.146067416,156.4382919,0.159090909,True
8,1,United States,Business Programs | Rural Development,/programs-services/business-programs,318,1.194968553,122.235874,0.141509434,144.4907896,0.139037433,89.56355478,0.154471545,True
8,8,United States,Business Programs | Rural Development,/programs-services/business-programs,326,1.141104294,123.1615521,0.174846626,125.32453,0.154639175,121.4157787,0.209302326,True
8,18,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,338,1.059171598,113.892214,0.25443787,114.6156422,0.268115942,110.6717915,0.193548387,True
12,15,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,300,1.123333333,109.7823352,0.156666667,124.344689,0.15625,65.21064324,0.152777778,True
1,27,United States,Contact Us | Rural Development,/contact-us,310,1.119354839,88.77808053,0.170967742,90.61368394,0.14,86.56768612,0.205128205,True
4,14,United States,Contact Us | Rural Development,/contact-us,306,1.10130719,76.88458846,0.140522876,82.3889959,0.102739726,71.88111866,0.178343949,True
4,28,United States,Contact Us | Rural Development,/contact-us,305,1.137704918,104.8297044,0.186885246,108.9008164,0.11971831,97.53988571,0.25,True
1,4,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,303,1.171617162,119.1269277,0.115511551,82.14587769,0.126126126,131.5895357,0.113513514,True
4,24,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,346,1.040462428,144.7887148,0.358381503,127.1779874,0.380392157,194.1102918,0.303370787,True
7,2,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,357,1.06162465,135.8398199,0.327731092,146.345527,0.329824561,95.58226037,0.309859155,True
12,8,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,331,1.090634441,119.6953743,0.283987915,129.9645555,0.308333333,91.24618356,0.227272727,True
3,21,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,352,1.176136364,197.0065384,0.306818182,226.7865507,0.279693487,112.5659115,0.388888889,True
12,25,United States,Active Lenders | Rural Development,/resources/lenders,350,3.554285714,231.3468597,0.225714286,303.6330551,0.268817204,206.1799837,0.207171315,True
8,31,United States,All Programs | Rural Development,/programs-services/all-programs,299,1.448160535,48.25846545,0.08361204,73.01671226,0.1,41.4655129,0.081447964,True
11,22,United States,All Programs | Rural Development,/programs-services/all-programs,288,1.46875,66.04754977,0.069444444,95.33704047,0.086419753,55.18043313,0.064039409,True
12,23,United States,Browse by State | Rural Development,/browse-state,288,1.229166667,32.50885417,0.059027778,20.79422257,0.06122449,44.4070372,0.056338028,True
9,15,United States,Business Programs | Rural Development,/programs-services/business-programs,322,1.170807453,115.9229596,0.149068323,123.3609968,0.129533679,104.1309619,0.174603175,True
8,6,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,335,1.113432836,129.2389142,0.232835821,140.7444974,0.235741445,91.02113209,0.235294118,True
9,23,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,347,1.063400576,111.0463108,0.242074928,117.3479617,0.251724138,81.21656507,0.2,True
1,3,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,304,1.101973684,85.6639766,0.131578947,89.50255252,0.093457944,84.40843706,0.148717949,True
2,8,United States,Multifamily Housing Programs | Rural Development,/programs-services/all-programs/multi-family-housing-programs,294,1.129251701,159.23198,0.156462585,192.8327546,0.090909091,140.1581143,0.191489362,True
1,12,United States,Rural Business Development Grants | Rural Development,/programs-services/business-programs/rural-business-development-grants,301,1.139534884,96.92095847,0.209302326,114.5164751,0.2,52.95439292,0.238095238,True
5,15,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,346,1.052023121,122.9208888,0.286127168,134.3410576,0.276,88.10004441,0.311827957,True
12,9,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,339,1.09439528,146.7051466,0.292035398,153.8298666,0.296747967,129.248886,0.27173913,True
5,3,United States,Browse by State | Rural Development,/browse-state,286,1.202797203,46.25714344,0.034965035,72.8592233,0.02173913,35.0626366,0.043478261,True
5,11,United States,Browse by State | Rural Development,/browse-state,284,1.218309859,53.24640174,0.035211268,38.62573903,0.021276596,59.98370894,0.038461538,True
5,31,United States,Browse by State | Rural Development,/browse-state,286,1.199300699,59.50885952,0.031468531,70.93351099,0.034090909,56.03076105,0.031413613,True
5,19,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,309,1.064724919,110.3198507,0.16828479,126.2004445,0.158333333,56.61602446,0.194029851,True
9,29,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,328,1.082317073,177.5277771,0.24695122,197.3738975,0.24497992,117.799428,0.25974026,True
12,4,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,317,1.088328076,107.8666779,0.217665615,125.3757012,0.231111111,54.54523279,0.186046512,True
12,9,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,350,1.054285714,126.1998839,0.251428571,149.5126788,0.263157895,52.37603324,0.214285714,True
2,25,United States,Contact Us | Rural Development,/contact-us,297,1.168350168,105.8777692,0.131313131,81.63467121,0.103225806,132.3403057,0.161971831,True
2,2,United States,Multifamily Housing Programs | Rural Development,/programs-services/all-programs/multi-family-housing-programs,309,1.090614887,134.4363468,0.197411003,199.4437328,0.104651163,109.9458406,0.237442922,True
7,7,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,324,1.033950617,126.8872534,0.25617284,145.2206639,0.252873563,53.09825082,0.266666667,True
3,13,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,351,1.11965812,266.8130083,0.284900285,283.9138457,0.29122807,192.2146774,0.272727273,True
9,5,United States,Business Programs | Rural Development,/programs-services/business-programs,312,1.125,111.0803021,0.121794872,129.8741183,0.111675127,78.17714545,0.142857143,True
11,13,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,329,1.03343465,106.3646231,0.261398176,118.5556581,0.272727273,72.45392808,0.229885057,True
12,16,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,325,1.141538462,164.1459694,0.221538462,182.1751071,0.23828125,96.51765027,0.166666667,True
7,6,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,301,1.15282392,114.3518067,0.146179402,105.1600682,0.159292035,117.932367,0.141304348,True
8,17,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,303,1.194719472,104.2809396,0.138613861,122.1753866,0.119266055,95.85139852,0.155080214,True
10,26,United States,Programs & Services | Rural Development,/programs-services,285,1.2,90.48334398,0.045614035,170.0823073,0.04,73.77499902,0.047008547,True
12,22,United States,Programs & Services | Rural Development,/programs-services,286,1.188811189,47.74825703,0.066433566,74.04972015,0.113207547,30.47638891,0.039106145,True
11,9,United States,All Programs | Rural Development,/programs-services/all-programs,291,1.621993127,79.39206046,0.103092784,62.51834009,0.162790698,87.40304483,0.07106599,True
3,2,United States,Business Programs | Rural Development,/programs-services/business-programs,336,1.220238095,139.6767825,0.214285714,184.625703,0.101123596,124.0007341,0.261410788,True
9,21,United States,Programs & Services | Rural Development,/programs-services,286,1.195804196,43.45801289,0.048951049,50.51382968,0.140350877,42.35184615,0.022522523,True
6,30,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,377,1.0,153.7305676,0.342175066,164.6250356,0.349152542,115.6243666,0.308641975,True
11,18,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,341,1.035190616,129.2973426,0.31085044,125.4706412,0.313653137,150.4899765,0.268656716,True
1,28,United States,Services | Rural Development,/programs-services/services,291,1.075601375,50.93668239,0.048109966,49.96374108,0.022988506,51.83439436,0.06,True
11,27,United States,Active Lenders | Rural Development,/resources/lenders,376,3.484042553,247.4588696,0.260638298,307.0428803,0.211111111,225.8255687,0.278985507,True
8,19,United States,Business & Industry Loan Guarantees | Rural Development,/programs-services/business-programs/business-industry-loan-guarantees,326,1.168711656,130.4350135,0.236196319,150.0031037,0.247933884,74.86526094,0.204819277,True
8,26,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,324,1.111111111,145.0137404,0.234567901,158.0252974,0.217898833,92.34710796,0.304347826,True
2,19,United States,Contact Us | Rural Development,/contact-us,310,1.119354839,82.76269228,0.161290323,82.94136583,0.090361446,82.55672139,0.243055556,True
7,12,United States,Programs & Services | Rural Development,/programs-services,291,1.209621993,42.83171527,0.054982818,55.00907552,0.032786885,39.62660676,0.057268722,True
2,23,United States,Rural Business Development Grants | Rural Development,/programs-services/business-programs/rural-business-development-grants,300,1.296666667,146.0636733,0.16,177.316064,0.192592593,123.3302217,0.13836478,True
1,25,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,327,1.125382263,159.6976704,0.256880734,199.5940717,0.263157895,119.4192103,0.24852071,True
3,25,United States,Business & Industry Loan Guarantees | Rural Development,/programs-services/business-programs/business-industry-loan-guarantees,315,1.123809524,121.6979721,0.222222222,148.1020211,0.204761905,70.6407482,0.264705882,True
5,9,United States,Business Programs | Rural Development,/programs-services/business-programs,318,1.245283019,105.2016418,0.201257862,129.8060292,0.173652695,77.45695641,0.232876712,True
6,6,United States,Business Programs | Rural Development,/programs-services/business-programs,306,1.130718954,125.5391588,0.130718954,137.50914,0.121387283,110.4005933,0.143939394,True
5,5,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,333,1.129129129,139.2453557,0.255255255,157.4691772,0.254681648,65.52171432,0.257575758,True
1,14,United States,Community Facilities Programs | Rural Development,/programs-services/community-facilities,304,1.131578947,68.1674925,0.101973684,70.40322489,0.100502513,64.28847848,0.106796117,True
2,4,United States,Contact Us | Rural Development,/contact-us,303,1.128712871,94.82588632,0.132013201,108.2085652,0.095238095,78.17188588,0.177777778,True
4,29,United States,Contact Us | Rural Development,/contact-us,307,1.081433225,99.3757864,0.149837134,102.4942273,0.08045977,97.4045998,0.248062016,True
2,13,United States,Multifamily Housing Programs | Rural Development,/programs-services/all-programs/multi-family-housing-programs,305,1.095081967,160.3517421,0.163934426,165.4798997,0.123287671,153.7601804,0.207792208,True
2,15,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,301,1.162790698,123.7845921,0.179401993,181.956532,0.22826087,97.59102308,0.162561576,True
6,22,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,294,1.153061224,71.5007395,0.142857143,80.93513846,0.181818182,67.7936417,0.127659574,True
6,18,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,334,1.041916168,137.8511269,0.27245509,138.628296,0.267924528,139.4439325,0.296875,True
3,15,United States,Business Programs | Rural Development,/programs-services/business-programs,311,1.176848875,99.63694006,0.192926045,115.742172,0.165217391,89.72135036,0.197916667,True
1,24,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,309,1.048543689,141.1272291,0.184466019,141.4568347,0.15,146.0525202,0.303030303,True
5,22,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,329,1.075987842,130.804691,0.270516717,141.9640746,0.255905512,91.03603695,0.324324324,True
6,3,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,319,1.106583072,157.8347442,0.228840125,168.7169773,0.228215768,122.5557123,0.227848101,True
8,20,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,339,1.056047198,128.59822,0.259587021,141.2796298,0.265625,85.69510091,0.24691358,True
1,22,United States,Community Facilities Programs | Rural Development,/programs-services/community-facilities,332,1.18373494,115.2931006,0.180722892,114.0504283,0.17721519,120.2621114,0.193548387,True
6,8,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,299,1.183946488,117.9477129,0.173913043,183.0725292,0.125,88.72625936,0.198979592,True
9,12,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,313,1.127795527,93.4023737,0.134185304,84.46596242,0.139393939,104.2005024,0.130136986,True
2,20,United States,Services | Rural Development,/programs-services/services,285,1.115789474,62.45447866,0.052631579,65.13874723,0.025,61.47459735,0.064356436,True
11,1,United States,State Offices | Rural Development,/about-rd/offices/state-offices,293,1.201365188,50.90320426,0.064846416,46.69741295,0.072916667,53.57409422,0.057894737,True
8,31,United States,Browse by State | Rural Development,/browse-state,279,1.193548387,58.83221169,0.039426523,61.35832999,0.0625,59.76455238,0.031578947,True
1,9,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,326,1.128834356,100.5453676,0.211656442,119.3018035,0.198312236,51.00100374,0.255813953,True
3,17,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,335,1.080597015,112.7886131,0.250746269,124.2054847,0.225680934,76.71487296,0.342105263,True
3,28,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,314,1.105095541,139.827273,0.22611465,150.2672792,0.215859031,115.1630198,0.261904762,True
12,2,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,325,1.123076923,111.6143029,0.230769231,122.591606,0.230452675,78.13118319,0.228915663,True
1,13,United States,Contact Us | Rural Development,/contact-us,311,1.135048232,86.68693125,0.225080386,102.1994918,0.155555556,65.96942226,0.317829457,True
12,29,United States,Contact Us | Rural Development,/contact-us,310,1.206451613,152.5229098,0.212903226,102.0414558,0.195652174,198.4964157,0.221556886,True
6,1,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,299,1.193979933,127.997693,0.16722408,133.1034904,0.147058824,128.869202,0.181818182,True
7,20,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,302,1.162251656,106.1399414,0.158940397,94.73488907,0.148148148,110.5433323,0.169312169,True
7,26,United States,Programs & Services | Rural Development,/programs-services,279,1.168458781,35.9861749,0.053763441,60.99169201,0.074626866,28.51436277,0.04368932,True
8,23,United States,Programs & Services | Rural Development,/programs-services,277,1.241877256,30.98557994,0.02166065,31.63861514,0.0,29.96861873,0.02955665,True
8,30,United States,Programs & Services | Rural Development,/programs-services,284,1.23943662,49.031021,0.038732394,61.45551388,0.039215686,46.28790828,0.039647577,True
9,6,United States,Programs & Services | Rural Development,/programs-services,284,1.13028169,45.87088486,0.045774648,67.97807967,0.06122449,41.66026964,0.043478261,True
3,13,United States,Rural Business Development Grants | Rural Development,/programs-services/business-programs/rural-business-development-grants,299,1.123745819,115.6733806,0.214046823,141.8263068,0.195652174,64.35402819,0.245614035,True
8,18,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,317,1.044164038,142.24065,0.293375394,147.8887147,0.270386266,126.5739943,0.357142857,True
12,11,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,316,1.205696203,195.5348195,0.208860759,206.5236702,0.2,155.5005779,0.25,True
12,28,United States,Programs & Services | Rural Development,/programs-services,281,1.145907473,26.70190794,0.067615658,32.01162885,0.135135135,24.94570123,0.043902439,True
7,29,United States,Rural Business Development Grants | Rural Development,/programs-services/business-programs/rural-business-development-grants,298,1.134228188,108.0792796,0.191275168,120.3193599,0.206349206,88.20984041,0.169811321,True
12,8,United States,Rural Business Development Grants | Rural Development,/programs-services/business-programs/rural-business-development-grants,303,1.128712871,101.1413274,0.171617162,116.3387593,0.161616162,74.19938157,0.196078431,True
11,7,United States,USDA LINC Training & Resource Library | Rural Development,/resources/usda-linc-training-resource-library,344,1.081395349,111.4935869,0.308139535,120.4206475,0.334710744,91.10867485,0.247524752,True
9,10,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,332,1.06626506,115.9030421,0.243975904,122.8197819,0.256097561,96.60859421,0.211764706,True
2,20,United States,Multifamily Housing Programs | Rural Development,/programs-services/all-programs/multi-family-housing-programs,302,1.069536424,122.9923884,0.198675497,128.094747,0.143939394,112.0912488,0.246987952,True
11,7,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,301,1.106312292,80.63532248,0.15282392,63.20087656,0.183206107,94.79080942,0.125,True
3,20,United States,Rural Business Development Grants | Rural Development,/programs-services/business-programs/rural-business-development-grants,298,1.097315436,100.3622147,0.17114094,82.52745047,0.17679558,132.844823,0.169642857,True
3,12,United States,Single Family Housing Repair Loans & Grants in California | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-9,308,1.918831169,153.5529061,0.201298701,163.800729,0.173553719,143.2574238,0.224043716,True
2,14,United States,Value-Added Producer Grants | Rural Development,/programs-services/business-programs/value-added-producer-grants,346,1.060693642,141.0275083,0.369942197,159.8745407,0.358267717,88.99330989,0.402173913,True
11,14,United States,Business Programs | Rural Development,/programs-services/business-programs,308,1.113636364,72.0053611,0.175324675,55.77741049,0.168478261,96.65064141,0.191666667,True
7,25,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,326,1.113496933,188.6306614,0.239263804,216.0820747,0.248927039,121.4002867,0.213483146,True
8,4,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,325,1.073846154,175.4920421,0.224615385,186.7799128,0.237735849,110.7337025,0.166666667,True
12,1,United States,Contact Us | Rural Development,/contact-us,306,1.124183007,116.9802998,0.192810458,107.018568,0.154362416,127.036714,0.230769231,True
3,10,United States,Multifamily Housing Programs | Rural Development,/programs-services/all-programs/multi-family-housing-programs,282,1.177304965,189.6286197,0.102836879,210.7893238,0.081300813,174.4769202,0.121019108,True
5,17,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,297,1.151515152,77.27619449,0.154882155,89.185901,0.090909091,73.55175339,0.18627451,True
10,17,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,285,1.221052632,113.9191618,0.101754386,132.2237883,0.089552239,98.34236386,0.125,True
6,14,United States,Programs & Services | Rural Development,/programs-services,275,1.250909091,39.03596278,0.047272727,46.21134947,0.070175439,37.36538423,0.042253521,True
10,9,United States,Programs & Services | Rural Development,/programs-services,283,1.113074205,60.61359642,0.06360424,73.83135049,0.073394495,52.43528739,0.052941176,True
4,4,United States,Rural Energy for America Program Renewable Energy Systems & Energy Efficiency Improvement Guaranteed Loans & Grants | Rural Development,/programs-services/energy-programs/rural-energy-america-program-renewable-energy-systems-energy-efficiency-improvement-guaranteed-loans,314,1.044585987,150.0148696,0.299363057,172.8275682,0.262443439,95.57760562,0.387096774,True
2,12,United States,Services | Rural Development,/programs-services/services,280,1.060714286,48.51987371,0.028571429,46.06385666,0.036144578,50.05971465,0.025773196,True
8,30,United States,All Programs | Rural Development,/programs-services/all-programs,285,1.329824561,52.24710708,0.073684211,77.47546841,0.111111111,41.83336832,0.060606061,True
11,8,United States,All Programs | Rural Development,/programs-services/all-programs,287,1.557491289,75.37946745,0.097560976,98.81223924,0.114285714,66.74958775,0.093896714,True
11,23,United States,Browse by State | Rural Development,/browse-state,277,1.205776173,46.45762139,0.101083032,37.17437501,0.164948454,52.18076817,0.06779661,True
6,27,United States,Business Programs | Rural Development,/programs-services/business-programs,305,1.140983607,120.374535,0.154098361,133.374851,0.142045455,99.81484326,0.178861789,True
12,5,United States,Business Programs | Rural Development,/programs-services/business-programs,301,1.166112957,120.9952794,0.11627907,111.8666514,0.132275132,138.546338,0.081818182,True
11,25,United States,Community Facilities Direct Loan & Grant Program | Rural Development,/programs-services/community-facilities/community-facilities-direct-loan-grant-program,316,1.10443038,253.4738676,0.221518987,176.0031793,0.247933884,506.6526734,0.135135135,True
12,2,United States,Contact Us | Rural Development,/contact-us,300,1.12,144.6743364,0.193333333,132.9604235,0.111764706,162.3391364,0.3046875,True
5,10,United States,Programs & Services | Rural Development,/programs-services,273,1.205128205,52.03926934,0.058608059,88.11609896,0.087719298,43.41404279,0.053140097,True
4,1,United States,Rural Business Development Grants | Rural Development,/programs-services/business-programs/rural-business-development-grants,301,1.132890365,118.2905845,0.172757475,129.1486525,0.184079602,97.58485559,0.153061224,True
11,17,United States,Single Family Housing Repair Loans & Grants in California | Rural Development,/programs-services/single-family-housing-programs/single-family-housing-repair-loans-grants-9,304,1.8125,130.9386363,0.230263158,142.2356371,0.209876543,124.388477,0.243119266,True
10,4,United States,All Programs | Rural Development,/programs-services/all-programs,281,1.46975089,74.38835652,0.096085409,68.93213531,0.135802469,77.57859792,0.078125,True
12,26,United States,Browse by State | Rural Development,/browse-state,272,1.231617647,54.04535309,0.080882353,41.71853144,0.172727273,62.38761981,0.01875,True
3,5,United States,Contact Us | Rural Development,/contact-us,292,1.126712329,95.6659373,0.157534247,148.9484181,0.088,56.05101495,0.212121212,True
3,6,United States,Contact Us | Rural Development,/contact-us,297,1.114478114,82.33626765,0.161616162,94.48044021,0.086419753,68.15727331,0.255639098,True
4,3,United States,Contact Us | Rural Development,/contact-us,296,1.195945946,83.88581848,0.182432432,132.0291347,0.066176471,43.82456456,0.274509804,True
3,30,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,296,1.087837838,97.05973741,0.158783784,100.0552292,0.150943396,96.9176582,0.155913978,True
5,10,United States,Multifamily Housing Programs | Rural Development,/programs-services/multi-family-housing-programs,305,1.104918033,86.6135897,0.2,92.69279384,0.203703704,84.03444731,0.193717277,True
6,21,United States,Programs & Services | Rural Development,/programs-services,279,1.172043011,55.20320178,0.046594982,74.46374575,0.014705882,49.33031055,0.057692308,True
